time	V(n002)
3.343927921354783e-005	9.269461e+000
3.344025064211926e-005	9.250494e+000
3.344122207069069e-005	9.231537e+000
3.344219349926212e-005	9.212590e+000
3.344316492783355e-005	9.193653e+000
3.344413635640498e-005	9.174726e+000
3.344479349926213e-005	9.161930e+000
3.344545064211927e-005	9.149141e+000
3.344610778497642e-005	9.136358e+000
3.344676492783356e-005	9.123581e+000
3.344742207069070e-005	9.110810e+000
3.344807921354785e-005	9.098046e+000
3.344873635640499e-005	9.085288e+000
3.344967921354785e-005	9.066995e+000
3.345062207069071e-005	9.048714e+000
3.345156492783357e-005	9.030448e+000
3.345250778497643e-005	9.012194e+000
3.345345064211929e-005	8.993954e+000
3.345439349926215e-005	8.975728e+000
3.345533635640501e-005	8.957515e+000
3.345725064211930e-005	8.920586e+000
3.345916492783358e-005	8.883695e+000
3.346107921354788e-005	8.846840e+000
3.346299349926217e-005	8.810022e+000
3.346490778497646e-005	8.773241e+000
3.346682207069074e-005	8.736497e+000
3.346873635640504e-005	8.699789e+000
3.346893635640504e-005	8.695953e+000
3.347093635640504e-005	8.657623e+000
3.347293635640505e-005	8.619289e+000
3.347493635640505e-005	8.580951e+000
3.347693635640505e-005	8.542608e+000
3.347893635640506e-005	8.504262e+000
3.348093635640506e-005	8.465911e+000
3.348293635640507e-005	8.427556e+000
3.348465064211936e-005	8.394654e+000
3.348636492783364e-005	8.361730e+000
3.348807921354793e-005	8.328784e+000
3.348979349926223e-005	8.295816e+000
3.349150778497652e-005	8.262825e+000
3.349322207069080e-005	8.229813e+000
3.349493635640509e-005	8.196778e+000
3.349696492783367e-005	8.157649e+000
3.349899349926225e-005	8.118490e+000
3.350102207069082e-005	8.079301e+000
3.350305064211940e-005	8.040084e+000
3.350507921354797e-005	8.000836e+000
3.350710778497655e-005	7.961559e+000
3.350913635640512e-005	7.922253e+000
3.351150778497656e-005	7.876271e+000
3.351387921354799e-005	7.830276e+000
3.351625064211943e-005	7.784268e+000
3.351862207069086e-005	7.738247e+000
3.352099349926229e-005	7.692213e+000
3.352336492783372e-005	7.646166e+000
3.352573635640516e-005	7.600106e+000
3.352893635640517e-005	7.537971e+000
3.353025064211946e-005	7.512451e+000
3.353156492783374e-005	7.486937e+000
3.353287921354803e-005	7.461430e+000
3.353419349926232e-005	7.435929e+000
3.353550778497661e-005	7.410434e+000
3.353682207069090e-005	7.384945e+000
3.353813635640519e-005	7.359462e+000
3.353896492783376e-005	7.343402e+000
3.353979349926234e-005	7.327353e+000
3.354062207069091e-005	7.311313e+000
3.354145064211948e-005	7.295283e+000
3.354227921354805e-005	7.279262e+000
3.354310778497663e-005	7.263252e+000
3.354393635640520e-005	7.247251e+000
3.354470778497663e-005	7.232365e+000
3.354547921354806e-005	7.217502e+000
3.354625064211949e-005	7.202661e+000
3.354702207069092e-005	7.187841e+000
3.354779349926235e-005	7.173043e+000
3.354856492783378e-005	7.158268e+000
3.354933635640521e-005	7.143514e+000
3.354993635640521e-005	7.132063e+000
3.355033635640521e-005	7.124441e+000
3.355073635640522e-005	7.116826e+000
3.355093635640522e-005	7.113022e+000
3.355113635640522e-005	7.109221e+000
3.355133635640522e-005	7.105421e+000
3.355153635640522e-005	7.101624e+000
3.355193635640522e-005	7.094036e+000
3.355253635640522e-005	7.082672e+000
3.355296492783379e-005	7.074567e+000
3.355339349926237e-005	7.066472e+000
3.355382207069093e-005	7.058386e+000
3.355425064211951e-005	7.050310e+000
3.355467921354808e-005	7.042243e+000
3.355510778497666e-005	7.034185e+000
3.355553635640523e-005	7.026137e+000
3.355642207069094e-005	7.009542e+000
3.355730778497666e-005	6.992957e+000
3.355819349926238e-005	6.976381e+000
3.355907921354809e-005	6.959815e+000
3.355996492783380e-005	6.943257e+000
3.356085064211953e-005	6.926709e+000
3.356173635640524e-005	6.910171e+000
3.356259349926239e-005	6.894144e+000
3.356345064211953e-005	6.878088e+000
3.356430778497668e-005	6.862004e+000
3.356516492783382e-005	6.845890e+000
3.356602207069096e-005	6.829748e+000
3.356687921354811e-005	6.813577e+000
3.356773635640525e-005	6.797378e+000
3.356850778497669e-005	6.782759e+000
3.356927921354811e-005	6.768106e+000
3.357005064211955e-005	6.753420e+000
3.357082207069097e-005	6.738701e+000
3.357159349926241e-005	6.723947e+000
3.357236492783383e-005	6.709160e+000
3.357313635640526e-005	6.694339e+000
3.357379349926241e-005	6.681686e+000
3.357445064211956e-005	6.669009e+000
3.357510778497670e-005	6.656309e+000
3.357576492783384e-005	6.643585e+000
3.357642207069098e-005	6.630838e+000
3.357707921354813e-005	6.618068e+000
3.357773635640527e-005	6.605274e+000
3.357833635640528e-005	6.593574e+000
3.357893635640528e-005	6.581857e+000
3.357933635640528e-005	6.574037e+000
3.357993635640528e-005	6.562292e+000
3.358053635640528e-005	6.550530e+000
3.358136492783385e-005	6.534259e+000
3.358219349926243e-005	6.517965e+000
3.358302207069100e-005	6.501647e+000
3.358385064211958e-005	6.485306e+000
3.358467921354815e-005	6.468941e+000
3.358550778497672e-005	6.452553e+000
3.358633635640529e-005	6.436141e+000
3.358667921354815e-005	6.429347e+000
3.358702207069101e-005	6.422550e+000
3.358736492783386e-005	6.415750e+000
3.358770778497673e-005	6.408948e+000
3.358805064211959e-005	6.402144e+000
3.358839349926244e-005	6.395337e+000
3.358873635640530e-005	6.388528e+000
3.358893635640530e-005	6.384555e+000
3.359007921354816e-005	6.361831e+000
3.359122207069102e-005	6.339102e+000
3.359236492783388e-005	6.316368e+000
3.359350778497674e-005	6.293629e+000
3.359465064211960e-005	6.270886e+000
3.359579349926246e-005	6.248138e+000
3.359693635640532e-005	6.225385e+000
3.359790778497675e-005	6.206057e+000
3.359887921354818e-005	6.186743e+000
3.359985064211961e-005	6.167442e+000
3.360082207069104e-005	6.148155e+000
3.360179349926247e-005	6.128882e+000
3.360276492783390e-005	6.109623e+000
3.360373635640533e-005	6.090377e+000
3.360445064211962e-005	6.076240e+000
3.360516492783390e-005	6.062114e+000
3.360587921354819e-005	6.048000e+000
3.360659349926248e-005	6.033897e+000
3.360730778497677e-005	6.019806e+000
3.360802207069105e-005	6.005726e+000
3.360873635640534e-005	5.991657e+000
3.360930778497678e-005	5.980412e+000
3.360987921354820e-005	5.969174e+000
3.361045064211963e-005	5.957944e+000
3.361102207069106e-005	5.946722e+000
3.361159349926249e-005	5.935508e+000
3.361216492783392e-005	5.924302e+000
3.361273635640535e-005	5.913104e+000
3.361379349926250e-005	5.892409e+000
3.361485064211964e-005	5.871739e+000
3.361590778497679e-005	5.851093e+000
3.361696492783393e-005	5.830471e+000
3.361802207069108e-005	5.809874e+000
3.361907921354822e-005	5.789300e+000
3.362013635640537e-005	5.768750e+000
3.362150778497680e-005	5.742127e+000
3.362287921354823e-005	5.715525e+000
3.362425064211966e-005	5.688946e+000
3.362562207069109e-005	5.662390e+000
3.362699349926253e-005	5.635856e+000
3.362836492783395e-005	5.609344e+000
3.362973635640539e-005	5.582854e+000
3.363087921354825e-005	5.560783e+000
3.363202207069111e-005	5.538713e+000
3.363316492783397e-005	5.516642e+000
3.363430778497683e-005	5.494571e+000
3.363545064211969e-005	5.472500e+000
3.363659349926255e-005	5.450428e+000
3.363773635640541e-005	5.428357e+000
3.363856492783398e-005	5.412348e+000
3.363939349926255e-005	5.396335e+000
3.364022207069112e-005	5.380316e+000
3.364105064211970e-005	5.364292e+000
3.364187921354827e-005	5.348263e+000
3.364270778497685e-005	5.332228e+000
3.364353635640542e-005	5.316189e+000
3.364393635640542e-005	5.308443e+000
3.364433635640542e-005	5.300695e+000
3.364493635640542e-005	5.289070e+000
3.364553635640542e-005	5.277442e+000
3.364599349926257e-005	5.268579e+000
3.364645064211971e-005	5.259714e+000
3.364690778497686e-005	5.250847e+000
3.364736492783400e-005	5.241978e+000
3.364782207069114e-005	5.233106e+000
3.364827921354829e-005	5.224232e+000
3.364873635640543e-005	5.215355e+000
3.364893635640543e-005	5.211471e+000
3.365033635640543e-005	5.184266e+000
3.365173635640544e-005	5.157039e+000
3.365313635640544e-005	5.129788e+000
3.365453635640544e-005	5.102514e+000
3.365593635640545e-005	5.075218e+000
3.365733635640545e-005	5.047898e+000
3.365873635640545e-005	5.020555e+000
3.366005064211974e-005	4.994866e+000
3.366136492783403e-005	4.969163e+000
3.366267921354832e-005	4.943445e+000
3.366399349926261e-005	4.917714e+000
3.366530778497690e-005	4.891968e+000
3.366662207069118e-005	4.866208e+000
3.366793635640547e-005	4.840434e+000
3.366925064211976e-005	4.814650e+000
3.367056492783405e-005	4.788861e+000
3.367187921354834e-005	4.763067e+000
3.367319349926263e-005	4.737268e+000
3.367450778497692e-005	4.711464e+000
3.367582207069120e-005	4.685655e+000
3.367713635640549e-005	4.659841e+000
3.367850778497693e-005	4.632905e+000
3.367987921354836e-005	4.605972e+000
3.368125064211979e-005	4.579041e+000
3.368262207069122e-005	4.552113e+000
3.368399349926265e-005	4.525187e+000
3.368536492783408e-005	4.498264e+000
3.368673635640551e-005	4.471344e+000
3.368836492783409e-005	4.439384e+000
3.368999349926266e-005	4.407434e+000
3.369162207069124e-005	4.375491e+000
3.369325064211982e-005	4.343557e+000
3.369487921354839e-005	4.311631e+000
3.369650778497697e-005	4.279713e+000
3.369813635640554e-005	4.247804e+000
3.369965064211983e-005	4.218142e+000
3.370116492783411e-005	4.188485e+000
3.370267921354841e-005	4.158832e+000
3.370419349926270e-005	4.129184e+000
3.370570778497699e-005	4.099539e+000
3.370722207069127e-005	4.069900e+000
3.370873635640556e-005	4.040265e+000
3.370893635640556e-005	4.036350e+000
3.371085064211985e-005	3.998891e+000
3.371276492783414e-005	3.961429e+000
3.371467921354843e-005	3.923964e+000
3.371659349926272e-005	3.886497e+000
3.371850778497702e-005	3.849027e+000
3.372042207069130e-005	3.811554e+000
3.372233635640559e-005	3.774078e+000
3.372473635640560e-005	3.727081e+000
3.372713635640560e-005	3.680069e+000
3.372953635640561e-005	3.633043e+000
3.373193635640561e-005	3.586001e+000
3.373433635640562e-005	3.538945e+000
3.373673635640562e-005	3.491874e+000
3.373913635640563e-005	3.444789e+000
3.374245064211992e-005	3.379733e+000
3.374576492783421e-005	3.314659e+000
3.374907921354851e-005	3.249568e+000
3.375239349926280e-005	3.184460e+000
3.375570778497710e-005	3.119334e+000
3.375902207069138e-005	3.054190e+000
3.376233635640568e-005	2.989029e+000
3.376893635640569e-005	2.859268e+000
3.377299349926285e-005	2.779497e+000
3.377705064212000e-005	2.699722e+000
3.378110778497715e-005	2.619944e+000
3.378516492783430e-005	2.540163e+000
3.378922207069145e-005	2.460379e+000
3.379327921354860e-005	2.380591e+000
3.379733635640576e-005	2.300800e+000
3.380005064212005e-005	2.247413e+000
3.380276492783434e-005	2.194020e+000
3.380547921354863e-005	2.140621e+000
3.380819349926292e-005	2.087218e+000
3.381090778497722e-005	2.033808e+000
3.381362207069150e-005	1.980394e+000
3.381633635640580e-005	1.926973e+000
3.381810778497723e-005	1.892106e+000
3.381987921354866e-005	1.857236e+000
3.382165064212010e-005	1.822363e+000
3.382342207069153e-005	1.787488e+000
3.382519349926296e-005	1.752611e+000
3.382696492783439e-005	1.717730e+000
3.382873635640583e-005	1.682848e+000
3.382893635640583e-005	1.678909e+000
3.383147921354869e-005	1.628831e+000
3.383402207069155e-005	1.578748e+000
3.383656492783441e-005	1.528662e+000
3.383910778497728e-005	1.478572e+000
3.384165064212014e-005	1.428479e+000
3.384419349926300e-005	1.378381e+000
3.384673635640586e-005	1.328279e+000
3.384950778497730e-005	1.273671e+000
3.385227921354873e-005	1.219061e+000
3.385505064212017e-005	1.164447e+000
3.385782207069160e-005	1.109831e+000
3.386059349926304e-005	1.055212e+000
3.386336492783447e-005	1.000590e+000
3.386613635640591e-005	9.459656e-001
3.386910778497735e-005	8.873971e-001
3.387207921354878e-005	8.288262e-001
3.387505064212021e-005	7.702528e-001
3.387802207069165e-005	7.116769e-001
3.388099349926308e-005	6.530985e-001
3.388396492783451e-005	5.945178e-001
3.388693635640595e-005	5.359345e-001
3.388893635640596e-005	4.965021e-001
3.389216492783453e-005	4.328444e-001
3.389539349926312e-005	3.691841e-001
3.389862207069169e-005	3.055211e-001
3.390185064212027e-005	2.418555e-001
3.390507921354885e-005	1.781871e-001
3.390830778497743e-005	1.145162e-001
3.391153635640601e-005	5.084252e-002
3.391519349926316e-005	-2.128653e-002
3.391885064212031e-005	-9.341754e-002
3.392250778497746e-005	-1.655505e-001
3.392616492783461e-005	-2.376855e-001
3.392982207069176e-005	-3.098225e-001
3.393347921354891e-005	-3.819614e-001
3.393713635640606e-005	-4.541023e-001
3.393879349926321e-005	-4.867912e-001
3.394045064212036e-005	-5.194803e-001
3.394210778497751e-005	-5.521694e-001
3.394376492783465e-005	-5.848587e-001
3.394542207069179e-005	-6.175481e-001
3.394707921354894e-005	-6.502375e-001
3.394873635640609e-005	-6.829271e-001
3.394893635640609e-005	-6.868724e-001
3.395642207069182e-005	-8.345436e-001
3.396390778497755e-005	-9.822086e-001
3.397139349926328e-005	-1.129868e+000
3.397887921354901e-005	-1.277520e+000
3.398636492783474e-005	-1.425167e+000
3.399385064212048e-005	-1.572807e+000
3.400133635640620e-005	-1.720442e+000
3.400893635640622e-005	-1.870313e+000
3.401325064212052e-005	-1.955384e+000
3.401756492783481e-005	-2.040449e+000
3.402187921354911e-005	-2.125508e+000
3.402619349926340e-005	-2.210561e+000
3.403050778497770e-005	-2.295607e+000
3.403482207069199e-005	-2.380648e+000
3.403913635640629e-005	-2.465681e+000
3.404073635640629e-005	-2.497215e+000
3.404233635640629e-005	-2.528747e+000
3.404393635640630e-005	-2.560278e+000
3.404553635640630e-005	-2.591808e+000
3.404713635640630e-005	-2.623337e+000
3.404873635640631e-005	-2.654865e+000
3.405033635640631e-005	-2.686391e+000
3.405185064212060e-005	-2.716228e+000
3.405336492783489e-005	-2.746063e+000
3.405487921354918e-005	-2.775897e+000
3.405639349926347e-005	-2.805731e+000
3.405790778497776e-005	-2.835562e+000
3.405942207069204e-005	-2.865393e+000
3.406093635640633e-005	-2.895223e+000
3.406205064212062e-005	-2.917172e+000
3.406316492783491e-005	-2.939121e+000
3.406427921354920e-005	-2.961069e+000
3.406539349926349e-005	-2.983016e+000
3.406650778497778e-005	-3.004963e+000
3.406762207069206e-005	-3.026909e+000
3.406873635640635e-005	-3.048854e+000
3.406893635640635e-005	-3.052793e+000
3.407362207069207e-005	-3.145068e+000
3.407830778497780e-005	-3.237329e+000
3.408299349926353e-005	-3.329575e+000
3.408767921354925e-005	-3.421807e+000
3.409236492783497e-005	-3.514024e+000
3.409705064212070e-005	-3.606227e+000
3.410173635640642e-005	-3.698415e+000
3.410559349926358e-005	-3.774289e+000
3.410945064212073e-005	-3.850151e+000
3.411330778497788e-005	-3.926001e+000
3.411716492783503e-005	-4.001838e+000
3.412102207069218e-005	-4.077663e+000
3.412487921354933e-005	-4.153475e+000
3.412873635640648e-005	-4.229276e+000
3.412893635640648e-005	-4.233206e+000
3.413747921354936e-005	-4.401047e+000
3.414602207069223e-005	-4.568810e+000
3.415456492783511e-005	-4.736493e+000
3.416310778497799e-005	-4.904097e+000
3.417165064212086e-005	-5.071622e+000
3.418019349926374e-005	-5.239068e+000
3.418873635640661e-005	-5.406435e+000
3.418893635640662e-005	-5.410352e+000
3.419556492783520e-005	-5.540147e+000
3.420219349926379e-005	-5.669880e+000
3.420882207069237e-005	-5.799549e+000
3.421545064212096e-005	-5.929156e+000
3.422207921354954e-005	-6.058699e+000
3.422870778497813e-005	-6.188180e+000
3.423533635640672e-005	-6.317598e+000
3.423725064212101e-005	-6.354959e+000
3.423916492783529e-005	-6.392313e+000
3.424107921354959e-005	-6.429662e+000
3.424299349926388e-005	-6.467004e+000
3.424490778497817e-005	-6.504341e+000
3.424682207069245e-005	-6.541671e+000
3.424873635640675e-005	-6.578996e+000
3.424893635640675e-005	-6.582895e+000
3.425142207069246e-005	-6.631351e+000
3.425390778497819e-005	-6.679796e+000
3.425639349926391e-005	-6.728230e+000
3.425887921354962e-005	-6.776652e+000
3.426136492783534e-005	-6.825064e+000
3.426385064212107e-005	-6.873465e+000
3.426633635640678e-005	-6.921855e+000
3.426776492783536e-005	-6.949660e+000
3.426919349926393e-005	-6.977462e+000
3.427062207069251e-005	-7.005259e+000
3.427205064212109e-005	-7.033052e+000
3.427347921354966e-005	-7.060842e+000
3.427490778497824e-005	-7.088627e+000
3.427633635640681e-005	-7.116409e+000
3.427725064212110e-005	-7.134187e+000
3.427816492783538e-005	-7.151963e+000
3.427907921354967e-005	-7.169738e+000
3.427999349926396e-005	-7.187511e+000
3.428090778497825e-005	-7.205282e+000
3.428182207069253e-005	-7.223051e+000
3.428273635640682e-005	-7.240819e+000
3.428302207069253e-005	-7.246371e+000
3.428330778497825e-005	-7.251923e+000
3.428359349926397e-005	-7.257475e+000
3.428387921354968e-005	-7.263026e+000
3.428416492783539e-005	-7.268578e+000
3.428445064212111e-005	-7.274129e+000
3.428473635640683e-005	-7.279679e+000
3.428493635640683e-005	-7.283565e+000
3.428513635640683e-005	-7.287450e+000
3.428533635640683e-005	-7.291336e+000
3.428573635640683e-005	-7.299106e+000
3.428613635640683e-005	-7.306877e+000
3.428673635640683e-005	-7.318531e+000
3.428733635640683e-005	-7.330184e+000
3.428793635640683e-005	-7.341837e+000
3.428853635640683e-005	-7.353488e+000
3.428913635640683e-005	-7.365139e+000
3.428973635640684e-005	-7.376789e+000
3.429033635640684e-005	-7.388437e+000
3.429073635640684e-005	-7.396203e+000
3.429113635640684e-005	-7.403967e+000
3.429153635640684e-005	-7.411731e+000
3.429193635640684e-005	-7.419494e+000
3.429233635640684e-005	-7.427257e+000
3.429273635640684e-005	-7.435019e+000
3.429313635640684e-005	-7.442780e+000
3.429353635640684e-005	-7.450541e+000
3.429413635640685e-005	-7.462182e+000
3.429433635640685e-005	-7.466062e+000
3.429453635640685e-005	-7.469942e+000
3.429473635640685e-005	-7.473821e+000
3.429493635640685e-005	-7.477701e+000
3.429513635640685e-005	-7.481580e+000
3.429533635640685e-005	-7.485460e+000
3.429553635640685e-005	-7.489339e+000
3.429573635640685e-005	-7.493218e+000
3.429593635640685e-005	-7.497097e+000
3.429613635640685e-005	-7.500977e+000
3.429633635640685e-005	-7.504856e+000
3.429653635640685e-005	-7.508735e+000
3.429673635640685e-005	-7.512614e+000
3.429693635640685e-005	-7.516493e+000
3.429713635640685e-005	-7.520372e+000
3.429733635640685e-005	-7.524251e+000
3.429753635640685e-005	-7.528130e+000
3.429773635640685e-005	-7.532009e+000
3.429793635640685e-005	-7.535888e+000
3.429813635640685e-005	-7.539767e+000
3.429833635640686e-005	-7.543646e+000
3.429853635640686e-005	-7.547525e+000
3.429873635640686e-005	-7.551404e+000
3.429893635640686e-005	-7.555283e+000
3.429913635640686e-005	-7.559161e+000
3.429933635640686e-005	-7.563040e+000
3.429953635640686e-005	-7.566919e+000
3.429973635640686e-005	-7.570797e+000
3.429993635640686e-005	-7.574676e+000
3.430013635640686e-005	-7.578555e+000
3.430033635640686e-005	-7.582433e+000
3.430053635640686e-005	-7.586312e+000
3.430093635640686e-005	-7.594069e+000
3.430133635640686e-005	-7.601825e+000
3.430173635640686e-005	-7.609581e+000
3.430233635640686e-005	-7.621216e+000
3.430293635640687e-005	-7.632850e+000
3.430336492783543e-005	-7.641159e+000
3.430379349926401e-005	-7.649469e+000
3.430422207069258e-005	-7.657778e+000
3.430465064212116e-005	-7.666086e+000
3.430507921354973e-005	-7.674395e+000
3.430550778497830e-005	-7.682703e+000
3.430593635640687e-005	-7.691010e+000
3.430633635640687e-005	-7.698764e+000
3.430673635640687e-005	-7.706517e+000
3.430713635640687e-005	-7.714270e+000
3.430753635640688e-005	-7.722023e+000
3.430793635640688e-005	-7.729775e+000
3.430833635640688e-005	-7.737527e+000
3.430873635640688e-005	-7.745279e+000
3.430893635640688e-005	-7.749155e+000
3.431053635640688e-005	-7.780159e+000
3.431213635640689e-005	-7.811157e+000
3.431373635640689e-005	-7.842149e+000
3.431533635640689e-005	-7.873136e+000
3.431693635640690e-005	-7.904117e+000
3.431853635640690e-005	-7.935093e+000
3.432013635640690e-005	-7.966063e+000
3.432227921354976e-005	-8.007532e+000
3.432442207069262e-005	-8.048990e+000
3.432656492783549e-005	-8.090435e+000
3.432870778497835e-005	-8.131869e+000
3.433085064212121e-005	-8.173292e+000
3.433299349926407e-005	-8.214702e+000
3.433513635640694e-005	-8.256102e+000
3.433756492783551e-005	-8.303007e+000
3.433999349926409e-005	-8.349895e+000
3.434242207069266e-005	-8.396767e+000
3.434485064212124e-005	-8.443622e+000
3.434727921354982e-005	-8.490461e+000
3.434970778497840e-005	-8.537283e+000
3.435213635640697e-005	-8.584089e+000
3.435450778497841e-005	-8.629778e+000
3.435687921354984e-005	-8.675450e+000
3.435925064212128e-005	-8.721106e+000
3.436162207069271e-005	-8.766744e+000
3.436399349926414e-005	-8.812366e+000
3.436636492783557e-005	-8.857971e+000
3.436873635640701e-005	-8.903560e+000
3.436893635640701e-005	-8.907404e+000
3.437145064212130e-005	-8.955719e+000
3.437396492783559e-005	-9.004014e+000
3.437647921354988e-005	-9.052290e+000
3.437899349926418e-005	-9.100545e+000
3.438150778497847e-005	-9.148781e+000
3.438402207069276e-005	-9.196997e+000
3.438653635640705e-005	-9.245193e+000
3.438882207069277e-005	-9.288990e+000
3.439110778497849e-005	-9.332769e+000
3.439339349926421e-005	-9.376531e+000
3.439567921354992e-005	-9.420275e+000
3.439796492783564e-005	-9.464001e+000
3.440025064212137e-005	-9.507709e+000
3.440253635640708e-005	-9.551400e+000
3.440433635640709e-005	-9.585793e+000
3.440613635640709e-005	-9.620175e+000
3.440793635640710e-005	-9.654544e+000
3.440973635640710e-005	-9.688902e+000
3.441153635640710e-005	-9.723247e+000
3.441333635640711e-005	-9.757581e+000
3.441513635640711e-005	-9.791903e+000
3.441602207069283e-005	-9.808787e+000
3.441690778497855e-005	-9.825668e+000
3.441779349926426e-005	-9.842546e+000
3.441867921354998e-005	-9.859421e+000
3.441956492783569e-005	-9.876292e+000
3.442045064212141e-005	-9.893160e+000
3.442133635640712e-005	-9.910026e+000
3.442173635640713e-005	-9.917642e+000
3.442233635640713e-005	-9.929064e+000
3.442293635640713e-005	-9.940484e+000
3.442333635640713e-005	-9.948097e+000
3.442373635640713e-005	-9.955709e+000
3.442445064212142e-005	-9.969301e+000
3.442516492783570e-005	-9.982891e+000
3.442587921354999e-005	-9.996479e+000
3.442659349926428e-005	-1.001006e+001
3.442730778497857e-005	-1.002365e+001
3.442802207069285e-005	-1.003723e+001
3.442873635640714e-005	-1.005081e+001
3.442893635640714e-005	-1.005461e+001
3.443085064212143e-005	-1.009099e+001
3.443276492783572e-005	-1.012736e+001
3.443467921355001e-005	-1.016370e+001
3.443659349926430e-005	-1.020003e+001
3.443850778497859e-005	-1.023635e+001
3.444042207069288e-005	-1.027265e+001
3.444233635640717e-005	-1.030893e+001
3.444276492783574e-005	-1.031705e+001
3.444319349926432e-005	-1.032517e+001
3.444362207069289e-005	-1.033329e+001
3.444405064212146e-005	-1.034140e+001
3.444447921355003e-005	-1.034952e+001
3.444490778497861e-005	-1.035764e+001
3.444533635640718e-005	-1.036575e+001
3.444593635640718e-005	-1.037711e+001
3.444653635640718e-005	-1.038847e+001
3.444693635640718e-005	-1.039604e+001
3.444733635640718e-005	-1.040361e+001
3.444773635640718e-005	-1.041117e+001
3.444793635640718e-005	-1.041496e+001
3.444813635640718e-005	-1.041874e+001
3.444833635640718e-005	-1.042252e+001
3.444853635640718e-005	-1.042630e+001
3.444873635640718e-005	-1.043009e+001
3.444893635640719e-005	-1.043387e+001
3.444913635640719e-005	-1.043765e+001
3.444933635640719e-005	-1.044143e+001
3.444953635640719e-005	-1.044521e+001
3.444973635640719e-005	-1.044899e+001
3.444993635640719e-005	-1.045277e+001
3.445013635640719e-005	-1.045655e+001
3.445033635640719e-005	-1.046032e+001
3.445053635640719e-005	-1.046410e+001
3.445073635640719e-005	-1.046788e+001
3.445093635640719e-005	-1.047165e+001
3.445113635640719e-005	-1.047542e+001
3.445133635640719e-005	-1.047920e+001
3.445173635640719e-005	-1.048674e+001
3.445213635640719e-005	-1.049427e+001
3.445233635640719e-005	-1.049804e+001
3.445253635640719e-005	-1.050181e+001
3.445273635640719e-005	-1.050557e+001
3.445293635640719e-005	-1.050933e+001
3.445313635640719e-005	-1.051309e+001
3.445333635640719e-005	-1.051685e+001
3.445353635640720e-005	-1.052060e+001
3.445373635640720e-005	-1.052435e+001
3.445413635640720e-005	-1.053185e+001
3.445473635640720e-005	-1.054309e+001
3.445533635640720e-005	-1.055429e+001
3.445593635640720e-005	-1.056548e+001
3.445653635640720e-005	-1.057663e+001
3.445713635640720e-005	-1.058776e+001
3.445773635640720e-005	-1.059885e+001
3.445813635640721e-005	-1.060623e+001
3.445853635640721e-005	-1.061360e+001
3.445893635640721e-005	-1.062094e+001
3.445933635640721e-005	-1.062827e+001
3.445973635640721e-005	-1.063559e+001
3.446013635640721e-005	-1.064289e+001
3.446053635640721e-005	-1.065017e+001
3.446093635640721e-005	-1.065743e+001
3.446133635640721e-005	-1.066467e+001
3.446173635640721e-005	-1.067190e+001
3.446213635640721e-005	-1.067911e+001
3.446253635640722e-005	-1.068630e+001
3.446293635640722e-005	-1.069347e+001
3.446333635640722e-005	-1.070062e+001
3.446373635640722e-005	-1.070775e+001
3.446413635640722e-005	-1.071486e+001
3.446453635640722e-005	-1.072195e+001
3.446513635640722e-005	-1.073256e+001
3.446573635640722e-005	-1.074312e+001
3.446633635640722e-005	-1.075363e+001
3.446673635640722e-005	-1.076062e+001
3.446705064212151e-005	-1.076609e+001
3.446736492783579e-005	-1.077156e+001
3.446767921355008e-005	-1.077701e+001
3.446799349926437e-005	-1.078245e+001
3.446830778497866e-005	-1.078788e+001
3.446862207069294e-005	-1.079330e+001
3.446893635640723e-005	-1.079871e+001
3.446950778497866e-005	-1.080851e+001
3.447007921355009e-005	-1.081828e+001
3.447065064212152e-005	-1.082802e+001
3.447122207069295e-005	-1.083772e+001
3.447179349926438e-005	-1.084739e+001
3.447236492783581e-005	-1.085703e+001
3.447293635640724e-005	-1.086664e+001
3.447327921355009e-005	-1.087239e+001
3.447362207069295e-005	-1.087814e+001
3.447396492783581e-005	-1.088387e+001
3.447430778497867e-005	-1.088960e+001
3.447465064212153e-005	-1.089531e+001
3.447499349926439e-005	-1.090102e+001
3.447533635640724e-005	-1.090672e+001
3.447553635640724e-005	-1.091004e+001
3.447573635640724e-005	-1.091336e+001
3.447593635640724e-005	-1.091668e+001
3.447613635640724e-005	-1.091999e+001
3.447653635640725e-005	-1.092662e+001
3.447693635640725e-005	-1.093323e+001
3.447733635640725e-005	-1.093983e+001
3.447773635640725e-005	-1.094643e+001
3.447793635640725e-005	-1.094973e+001
3.447833635640725e-005	-1.095632e+001
3.447873635640725e-005	-1.096290e+001
3.447933635640725e-005	-1.097276e+001
3.447993635640725e-005	-1.098262e+001
3.448053635640725e-005	-1.099246e+001
3.448093635640726e-005	-1.099902e+001
3.448133635640726e-005	-1.100558e+001
3.448153635640726e-005	-1.100886e+001
3.448173635640726e-005	-1.101214e+001
3.448193635640726e-005	-1.101542e+001
3.448213635640726e-005	-1.101870e+001
3.448233635640726e-005	-1.102198e+001
3.448253635640726e-005	-1.102526e+001
3.448273635640726e-005	-1.102854e+001
3.448293635640726e-005	-1.103182e+001
3.448313635640726e-005	-1.103510e+001
3.448333635640726e-005	-1.103838e+001
3.448353635640726e-005	-1.104166e+001
3.448373635640726e-005	-1.104494e+001
3.448393635640726e-005	-1.104823e+001
3.448413635640726e-005	-1.105151e+001
3.448433635640726e-005	-1.105480e+001
3.448453635640726e-005	-1.105809e+001
